,delivery_mode,client_calls_number,customer_rating,product_cost,previous_purchases,product_priority,gender,discount,weigh_grams,delivered_on_time,aisle_store_A,aisle_store_B,aisle_store_C,aisle_store_D,aisle_store_F,delivery_priority_performance_Critical Delay,delivery_priority_performance_No Delay,delivery_priority_performance_Problematic Delay,delivery_priority_performance_Tolerable Delay,delivery_mode_performance_Critical Delay in Delivery by Ship,delivery_mode_performance_Critical Delivery Delay by Plane,delivery_mode_performance_Critical Delivery Truck Delay,delivery_mode_performance_No Delay,delivery_mode_performance_Problematic Delay in Delivery by Ship,delivery_mode_performance_Problematic Delay in Delivery by Truck,delivery_mode_performance_Problematic Delivery Delay by Plane,delivery_mode_performance_Tolerable Delivery Delay by Plane,delivery_mode_performance_Tolerable Delivery Delay by Ship,delivery_mode_performance_Tolerable Delivery Delay by Truck,discount_range_Above Average Discount,discount_range_Below Average Discount,discount_performance_range_Late Delivery with a Below Average discount,discount_performance_range_On Time Delivery at Above Average,discount_performance_range_On Time Delivery at Below Average Discount
3457,0,-0.057347773731440184,1.4239040408372658,0.1869158878504673,-0.35970184795536136,1,0,-0.7689843154437618,0.5235938641344047,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3458,0,-0.057347773731440184,-1.408468766681848,0.3457943925233645,-1.135605124767058,2,0,-0.5021622450968648,0.6108108108108108,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3459,0,-1.8037064456161827,0.7158108389574873,0.39252336448598135,-1.135605124767058,1,0,-0.30204569233669215,0.48502556610664715,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3460,0,-0.9305271096738114,1.4239040408372658,0.5794392523364486,-1.135605124767058,1,0,-0.7689843154437618,0.6810810810810811,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3461,0,-0.9305271096738114,0.007717637077708872,0.22429906542056077,-1.135605124767058,1,1,-0.4354567275101406,0.7294375456537618,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3462,0,-0.9305271096738114,0.7158108389574873,0.8177570093457943,-1.135605124767058,2,1,-0.4354567275101406,0.46997808619430237,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3463,0,-0.057347773731440184,0.7158108389574873,0.42056074766355145,-1.135605124767058,2,0,-0.2353401747499679,0.5677136596055515,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3464,0,-1.8037064456161827,1.4239040408372658,0.7056074766355139,0.4162014288563354,2,1,-0.5688677626835891,0.6214755295836377,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3465,0,-0.057347773731440184,0.7158108389574873,0.49532710280373826,-0.35970184795536136,2,1,-0.7022787978570375,0.4818115412710007,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3466,0,-0.057347773731440184,0.007717637077708872,0.21962616822429903,-0.35970184795536136,2,0,-0.6355732802703133,0.5932797662527393,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3467,0,-0.9305271096738114,-1.408468766681848,0.39252336448598135,-0.35970184795536136,1,0,-0.16863465716324366,0.6766983199415632,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3468,0,-0.057347773731440184,1.4239040408372658,0.5841121495327103,-0.35970184795536136,2,0,-0.6355732802703133,0.5009495982468956,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3469,0,-0.057347773731440184,0.007717637077708872,0.3598130841121495,-0.35970184795536136,1,0,-0.36875120992341637,0.5564645726807889,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3470,0,-1.8037064456161827,1.4239040408372658,0.05140186915887851,-0.35970184795536136,2,1,-0.7022787978570375,0.5627465303140978,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3471,0,-0.9305271096738114,0.7158108389574873,0.7616822429906541,-1.135605124767058,2,0,-0.6355732802703133,0.4606281957633309,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3472,0,0.815831562210931,0.7158108389574873,0.17757009345794394,-0.35970184795536136,2,1,-0.5688677626835891,0.570781592403214,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3473,0,-0.9305271096738114,-0.7003755648020696,0.5046728971962616,0.4162014288563354,1,1,-0.5688677626835891,0.5469685902118334,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3474,0,-1.8037064456161827,-0.7003755648020696,0.3037383177570093,1.192104705668032,2,1,-0.6355732802703133,0.45829072315558805,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3475,0,1.6890108981533023,0.7158108389574873,0.01869158878504673,1.192104705668032,1,0,-0.36875120992341637,0.6818115412710007,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3476,0,0.815831562210931,-0.7003755648020696,0.7663551401869159,0.4162014288563354,2,0,-0.6355732802703133,0.7142439737034332,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3477,0,0.815831562210931,-0.7003755648020696,0.46728971962616817,-0.35970184795536136,1,0,-0.5688677626835891,0.4777209642074507,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3478,0,0.815831562210931,-0.7003755648020696,0.7663551401869159,-0.35970184795536136,1,1,-0.7689843154437618,0.5548575602629656,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3479,0,-0.9305271096738114,-1.408468766681848,0.4532710280373832,0.4162014288563354,1,1,-0.5021622450968648,0.5403944485025566,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3480,0,-0.057347773731440184,-1.408468766681848,0.7570093457943924,-0.35970184795536136,2,1,-0.36875120992341637,0.46135865595325054,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3481,0,-0.057347773731440184,0.007717637077708872,0.7383177570093459,0.4162014288563354,1,1,-0.2353401747499679,0.5100073046018992,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3482,0,-0.9305271096738114,1.4239040408372658,0.5607476635514018,0.4162014288563354,1,0,-0.6355732802703133,0.5745799853907962,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3483,0,-0.057347773731440184,-1.408468766681848,0.8271028037383178,-0.35970184795536136,1,0,-0.5021622450968648,0.6314097881665449,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3484,0,-0.057347773731440184,0.7158108389574873,0.5934579439252335,0.4162014288563354,1,1,-0.7689843154437618,0.47012417823228636,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3485,0,-0.057347773731440184,-1.408468766681848,0.4018691588785047,-1.135605124767058,2,0,-0.16863465716324366,0.6774287801314828,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3486,0,-0.9305271096738114,0.7158108389574873,0.49065420560747663,-0.35970184795536136,1,0,-0.4354567275101406,0.689700511322133,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3487,0,-0.057347773731440184,0.007717637077708872,0.7149532710280374,-0.35970184795536136,2,0,-0.4354567275101406,0.6802045288531775,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3488,0,0.815831562210931,0.7158108389574873,0.26168224299065423,-0.35970184795536136,1,1,-0.7689843154437618,0.6300949598246895,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3489,0,-0.9305271096738114,-1.408468766681848,0.6915887850467289,0.4162014288563354,2,1,-0.4354567275101406,0.5453615777940102,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3490,0,-0.9305271096738114,-1.408468766681848,0.7476635514018691,0.4162014288563354,2,0,-0.6355732802703133,0.49627465303140983,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3491,0,-0.057347773731440184,-0.7003755648020696,0.5934579439252335,-0.35970184795536136,2,1,-0.6355732802703133,0.6018991964937911,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3492,0,-0.9305271096738114,-0.7003755648020696,0.4158878504672897,-1.135605124767058,0,0,-0.6355732802703133,0.5573411249086925,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3493,0,-0.9305271096738114,-1.408468766681848,0.3271028037383178,-0.35970184795536136,2,1,-0.2353401747499679,0.49802775748721695,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3494,0,-0.9305271096738114,0.7158108389574873,0.07943925233644866,-0.35970184795536136,2,1,-0.7689843154437618,0.6959824689554419,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3495,0,-0.057347773731440184,-1.408468766681848,0.17757009345794394,-1.135605124767058,2,0,-0.36875120992341637,0.7254930606281957,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3496,0,-0.057347773731440184,0.007717637077708872,0.616822429906542,-1.135605124767058,0,0,-0.5688677626835891,0.5431701972242513,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3497,0,-0.9305271096738114,0.7158108389574873,0.5046728971962616,-1.135605124767058,1,0,-0.16863465716324366,0.7075237399561723,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3498,0,-0.9305271096738114,-1.408468766681848,0.26168224299065423,-1.135605124767058,2,0,-0.7022787978570375,0.4579985390796202,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3499,0,-0.9305271096738114,-0.7003755648020696,0.46261682242990654,-1.135605124767058,2,1,-0.2353401747499679,0.6980277574872169,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3500,0,-0.057347773731440184,-0.7003755648020696,0.44859813084112143,1.9680079824797287,0,0,-0.6355732802703133,0.6094959824689554,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3501,0,-0.057347773731440184,-0.7003755648020696,0.7056074766355139,-0.35970184795536136,2,1,-0.30204569233669215,0.5808619430241052,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3502,0,-0.9305271096738114,-1.408468766681848,0.18224299065420557,-1.135605124767058,2,1,-0.7022787978570375,0.4619430241051863,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3503,0,-0.057347773731440184,-0.7003755648020696,0.5280373831775701,-1.135605124767058,2,0,-0.7689843154437618,0.6334550766983199,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3504,0,-1.8037064456161827,0.7158108389574873,0.3598130841121495,-1.135605124767058,1,1,-0.7689843154437618,0.5434623813002192,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3505,0,-0.057347773731440184,0.7158108389574873,0.588785046728972,-1.135605124767058,1,1,-0.5021622450968648,0.6806428049671293,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3506,0,-0.057347773731440184,0.007717637077708872,0.44859813084112143,-0.35970184795536136,2,0,-0.16863465716324366,0.4506939371804237,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3507,0,-0.9305271096738114,1.4239040408372658,0.514018691588785,-0.35970184795536136,2,0,-0.4354567275101406,0.6745069393718043,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3508,0,-0.9305271096738114,0.007717637077708872,0.836448598130841,0.4162014288563354,2,1,-0.4354567275101406,0.5384952520087655,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3509,0,-1.8037064456161827,0.007717637077708872,0.44859813084112143,-0.35970184795536136,2,0,-0.30204569233669215,0.6991964937910884,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3510,0,1.6890108981533023,0.007717637077708872,0.11682242990654212,-0.35970184795536136,2,0,-0.16863465716324366,0.614609203798393,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3511,0,-0.057347773731440184,-0.7003755648020696,0.37850467289719625,-0.35970184795536136,1,1,-0.30204569233669215,0.5701972242512783,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3512,0,-0.9305271096738114,-1.408468766681848,0.6869158878504672,-0.35970184795536136,1,0,-0.7022787978570375,0.5826150474799123,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3513,0,-0.9305271096738114,-0.7003755648020696,0.7757009345794391,0.4162014288563354,1,1,-0.7689843154437618,0.5469685902118334,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3514,0,-1.8037064456161827,0.7158108389574873,0.43457943925233644,-0.35970184795536136,1,1,-0.6355732802703133,0.7152666179693207,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3515,0,0.815831562210931,0.7158108389574873,0.383177570093458,-1.135605124767058,1,0,-0.5688677626835891,0.629072315558802,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3516,0,-0.9305271096738114,0.7158108389574873,0.6355140186915887,-0.35970184795536136,2,0,-0.7689843154437618,0.47143900657414173,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3517,0,-0.057347773731440184,1.4239040408372658,0.7383177570093459,-0.35970184795536136,1,1,-0.7689843154437618,0.49320672023374723,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3518,0,-0.9305271096738114,-1.408468766681848,0.2429906542056075,-1.135605124767058,2,1,-0.5021622450968648,0.450109569028488,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3519,0,-0.057347773731440184,0.007717637077708872,0.7336448598130841,0.4162014288563354,0,1,-0.5688677626835891,0.5649379108838568,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3520,0,-0.057347773731440184,1.4239040408372658,0.5934579439252335,-0.35970184795536136,2,0,-0.2353401747499679,0.624981738495252,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3521,0,-1.8037064456161827,-0.7003755648020696,0.4392523364485982,-1.135605124767058,2,1,-0.36875120992341637,0.4490869247626005,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3522,0,0.815831562210931,0.007717637077708872,0.397196261682243,0.4162014288563354,1,0,-0.7022787978570375,0.6327246165084003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3523,0,-1.8037064456161827,0.007717637077708872,0.6074766355140188,-0.35970184795536136,1,1,-0.30204569233669215,0.6016070124178232,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3524,0,-0.9305271096738114,0.7158108389574873,0.4018691588785047,-1.135605124767058,2,1,-0.30204569233669215,0.5671292914536158,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3525,0,-1.8037064456161827,0.7158108389574873,0.4439252336448598,-0.35970184795536136,2,0,-0.4354567275101406,0.4555149744338933,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3526,0,-0.9305271096738114,-1.408468766681848,0.5934579439252335,0.4162014288563354,1,1,-0.7689843154437618,0.466617969320672,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3527,0,-0.057347773731440184,1.4239040408372658,0.8317757009345793,-0.35970184795536136,2,1,-0.5688677626835891,0.5142439737034331,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3528,0,-0.057347773731440184,0.7158108389574873,0.5700934579439253,-1.135605124767058,1,1,-0.2353401747499679,0.6772826880934989,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3529,0,-0.9305271096738114,1.4239040408372658,0.4719626168224299,-0.35970184795536136,1,1,-0.6355732802703133,0.6803506208911614,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3530,0,-0.057347773731440184,-0.7003755648020696,0.19158878504672894,-0.35970184795536136,1,0,-0.4354567275101406,0.6238130021913806,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3531,0,-1.8037064456161827,-1.408468766681848,0.3130841121495327,-0.35970184795536136,1,0,-0.6355732802703133,0.7117604090577063,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3532,0,-0.057347773731440184,0.7158108389574873,0.5700934579439253,0.4162014288563354,1,1,-0.4354567275101406,0.49320672023374723,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3533,0,0.815831562210931,-1.408468766681848,0.6962616822429907,-0.35970184795536136,1,1,-0.4354567275101406,0.48823959094229363,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3534,0,-0.9305271096738114,1.4239040408372658,0.397196261682243,-1.135605124767058,2,1,-0.7022787978570375,0.4511322132943755,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3535,2,1.6890108981533023,0.007717637077708872,0.588785046728972,1.192104705668032,0,0,-0.7022787978570375,0.5275383491599708,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3536,2,-0.057347773731440184,1.4239040408372658,0.7616822429906541,-1.135605124767058,1,1,-0.36875120992341637,0.49510591672753834,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3537,2,-0.9305271096738114,0.7158108389574873,0.2850467289719626,-0.35970184795536136,2,0,-0.4354567275101406,0.6423666910153396,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3538,2,-0.057347773731440184,0.007717637077708872,0.19158878504672894,-0.35970184795536136,2,0,-0.16863465716324366,0.5579254930606282,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3539,2,-0.9305271096738114,0.007717637077708872,0.6822429906542057,-0.35970184795536136,1,0,-0.30204569233669215,0.46720233747260775,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3540,2,-0.057347773731440184,1.4239040408372658,0.2710280373831776,0.4162014288563354,2,1,-0.36875120992341637,0.5751643535427319,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3541,2,-0.9305271096738114,-0.7003755648020696,0.25233644859813087,-1.135605124767058,1,0,-0.6355732802703133,0.4635500365230095,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3542,2,0.815831562210931,0.007717637077708872,0.36448598130841126,-0.35970184795536136,2,0,-0.36875120992341637,0.6587289992695398,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3543,2,0.815831562210931,1.4239040408372658,0.7897196261682243,-0.35970184795536136,0,0,-0.6355732802703133,0.7065010956902849,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3544,2,-0.9305271096738114,0.7158108389574873,0.7102803738317757,0.4162014288563354,2,1,-0.30204569233669215,0.5170197224251278,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3545,2,-0.057347773731440184,0.007717637077708872,0.42056074766355145,-0.35970184795536136,1,1,-0.36875120992341637,0.6070124178232287,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3546,2,-0.057347773731440184,-0.7003755648020696,0.26168224299065423,-0.35970184795536136,2,1,-0.4354567275101406,0.695836376917458,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3547,2,-0.9305271096738114,0.007717637077708872,0.3130841121495327,-0.35970184795536136,2,1,-0.7022787978570375,0.6997808619430241,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3548,2,-0.057347773731440184,1.4239040408372658,0.33644859813084116,0.4162014288563354,2,1,-0.5021622450968648,0.6915997078159241,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3549,2,-0.057347773731440184,0.007717637077708872,0.028037383177570097,-0.35970184795536136,2,0,-0.6355732802703133,0.5615777940102264,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3550,2,-0.9305271096738114,-1.408468766681848,0.3411214953271028,-1.135605124767058,2,0,-0.7689843154437618,0.5525200876552228,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3551,2,1.6890108981533023,-1.408468766681848,0.3130841121495327,0.4162014288563354,0,1,-0.6355732802703133,0.4426588750913075,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3552,2,-1.8037064456161827,-1.408468766681848,0.2710280373831776,-0.35970184795536136,2,0,-0.5688677626835891,0.5988312636961286,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3553,2,-0.9305271096738114,1.4239040408372658,0.8177570093457943,-1.135605124767058,1,0,-0.6355732802703133,0.5663988312636962,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3554,2,-0.9305271096738114,0.7158108389574873,0.4018691588785047,-0.35970184795536136,2,0,-0.36875120992341637,0.6439737034331628,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3555,2,-0.057347773731440184,-1.408468766681848,0.3598130841121495,-0.35970184795536136,1,0,-0.5021622450968648,0.6181154127100073,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3556,2,0.815831562210931,-0.7003755648020696,0.6915887850467289,-1.135605124767058,1,1,-0.16863465716324366,0.6859021183345507,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3557,1,-0.057347773731440184,1.4239040408372658,0.5514018691588785,-1.135605124767058,1,1,-0.30204569233669215,0.5129291453615777,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3558,1,-0.057347773731440184,0.7158108389574873,0.5327102803738317,-1.135605124767058,0,1,-0.4354567275101406,0.44923301680058436,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
3559,1,0.815831562210931,0.007717637077708872,0.4579439252336448,2.7439112592914254,2,0,-0.16863465716324366,0.6864864864864865,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3561,1,-0.9305271096738114,0.007717637077708872,0.11682242990654212,-1.135605124767058,1,1,-0.16863465716324366,0.6032140248356465,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3562,1,-0.9305271096738114,-1.408468766681848,0.5,-0.35970184795536136,2,0,-0.6355732802703133,0.45814463111760406,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3564,1,-0.9305271096738114,0.007717637077708872,0.7803738317757009,-0.35970184795536136,2,0,-0.2353401747499679,0.6813732651570489,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3565,1,0.815831562210931,-1.408468766681848,0.8551401869158878,3.519814536103122,1,0,-0.4354567275101406,0.7139517896274653,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3566,1,-0.057347773731440184,1.4239040408372658,0.588785046728972,-0.35970184795536136,1,0,-0.5021622450968648,0.6695398100803506,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3567,1,-0.057347773731440184,-1.408468766681848,0.6401869158878505,-1.135605124767058,1,1,-0.2353401747499679,0.5548575602629656,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3568,1,-0.057347773731440184,0.7158108389574873,0.8177570093457943,-0.35970184795536136,1,1,-0.6355732802703133,0.46033601168736304,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3569,1,-0.9305271096738114,0.7158108389574873,0.10280373831775702,0.4162014288563354,1,1,-0.4354567275101406,0.725054784514244,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3570,1,-0.9305271096738114,0.7158108389574873,0.40654205607476634,-1.135605124767058,1,1,-0.5021622450968648,0.47626004382761145,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3571,1,-0.9305271096738114,0.7158108389574873,0.5654205607476636,-0.35970184795536136,1,0,-0.5021622450968648,0.44937910883856835,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3573,1,-0.9305271096738114,0.7158108389574873,0.21962616822429903,0.4162014288563354,2,1,-0.5021622450968648,0.6638422205989774,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3574,1,-0.9305271096738114,0.007717637077708872,0.24766355140186913,-0.35970184795536136,2,0,-0.6355732802703133,0.4657414170927684,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3575,1,-0.057347773731440184,1.4239040408372658,0.836448598130841,1.9680079824797287,2,1,-0.16863465716324366,0.058290723155588,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3576,1,-0.057347773731440184,1.4239040408372658,0.33644859813084116,0.4162014288563354,2,0,-0.5688677626835891,0.5514974433893353,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
